termo,site,ano,titulo,data,link,contents,sentiment_compound,sentiment_pos,sentiment_neu,sentiment_neg
incêndio,www.cmjornal.pt,2017,Telecomunicações continuam a falhar em zonas afetadas pelo incêndio de Pedrógão,2017-08-06 15:10:34,https://arquivo.pt/noFrame/replay/20170806151034/http://www.cmjornal.pt/portugal/amp/telecomunicacoes-continuam-a-falhar-em-zonas-afetadas-pelo-incendio-de-pedrogao,habitantes algumas aldeias zona afetada incêndio deflagrou junho pedrógão grande distrito leiria continuam registar falhas nodeirinho dina duarte disse agêncialusaque continua problemas operadoras principalmente meo havendo vários habitantes continuam ter serviço telefone internet técnica instituto emprego chegaram relatos falhas gestosa concelho castanheira pera bem algumas aldeias figueiró vinhos desde dia incêndio telefone funciona reclama adelino responsável café figueira sublinhando aldeia várias pessoas continuam telefone internet situação idêntica moita localidade concelho castanheira pera clientes meo quase mês televisão internet telefone contou lusa maria domingues salienta problema criou situação caricata vizinhos clientes meo casa outro poderem ver novelas contou proprietária café naquela aldeia lá ouvindo muitas queixas pessoas ficaram revoltadas vincou maria domingues desgostosa ter passado quase mês ver novelas outros programas sarzedas pedro antónio simões henriques refere telefone funciona desde julho continua algumas falhas serviço telemóvel tendo registado momentos rede fatura pagar habitante sarzedas explicou meo avisar operadora assim passasse ter telefone próxima fatura feito acerto face tempo serviço funcionar esperemos fique tudo resolvido incêndio deflagrou pedrógão grande dia junho distrito leiria provocou menos mortos feridos dado extinto semana dois mil operacionais envolvidos combate chamas consumiram mil hectares floresta equivalente cerca mil campos fogo chegou ainda distritos castelo branco através sertã coimbra pampilhosa serra penela siga cm nofacebook,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Incêndio em Loures consome barracão - Portugal - Correio da Manhã,2017-08-08 19:02:10,https://arquivo.pt/noFrame/replay/20170808190210/http://www.cmjornal.pt/portugal/detalhe/incendio-lavra-em-zona-de-mato-em-loures,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Incêndio no Fundão corta A23 - Portugal - Correio da Manhã,2017-08-15 17:31:15,https://arquivo.pt/noFrame/replay/20170815173115/http://www.cmjornal.pt/portugal/detalhe/a23-cortada-ao-transito-na-zona-do-fundao-devido-a-incendio,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Telecomunicações continuam a falhar em zonas afetadas pelo incêndio de Pedrógão - Portugal - Correio,2017-08-06 19:56:09,https://arquivo.pt/noFrame/replay/20170806195609/http://www.cmjornal.pt/portugal/detalhe/telecomunicacoes-continuam-a-falhar-em-zonas-afetadas-pelo-incendio-de-pedrogao,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Oito pessoas assistidas e um animal morto em incêndio no Zoo de Londres - Cm ao Minuto - Correio da ,2017-12-23 18:19:50,https://arquivo.pt/noFrame/replay/20171223181950/http://www.cmjornal.pt//cm-ao-minuto/detalhe/oito-pessoas-assistidas-e-um-animal-morto-em-incendio-no-zoo-de-londres,menos animal morreu oito pessoas assistidas inalação fumo sequência incêndio atingiu hoje manhã jardim zoológico londres informaram bombeiros locais bombeiros envolvidos combate fogo levou três horas controlar causas incêndio atingiu zoo localizado zona central regent park ainda desconhecidas menos animal morreu oito pessoas assistidas inalação fumo sequência incêndio atingiu hoje manhã jardim zoológico londres informaram bombeiros locais bombeiros envolvidos combate fogo levou três horas controlar causas incêndio atingiu zoo localizado zona central regent park ainda desconhecidas pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Fogo descontrolado em Vila de Rei obriga à evacuação de aldeias de Mação - Portugal - Correio da Man,2017-08-14 19:34:23,https://arquivo.pt/noFrame/replay/20170814193423/http://www.cmjornal.pt/portugal/detalhe/fogo-de-varias-frentes-combatido-em-ferreira-do-zezere,aldeias louriceira cerro outeiro mação santarém começaram evacuadas final tarde devido intensidade incêndio aproxima vindo vila rei distrito castelo momento estrada nacional en liga norte sul portugal cortada trânsito decidimos começar evacuar aldeias louriceira cerro outeiro ambas situadas união freguesias mação aboboreira penhascoso devido intensidade fogo lavrar vila rei dirige território disse agência lusa cerca presidente câmara mação vasco incêndio passou vale grou vila rei separa dois municípios lavra muita intensidade zona eucaliptal pinhal direção união freguesias mação ainda freguesia cortadasfonte gnr disse agência lusa cortada circulação rodoviária sentido vila rei abrantes distrito santarém outro sentido trânsito condicionado desviado caminho alternativo passará chão codes chão lopes amêndoa localidades concelho mação aldeias louriceira cerro outeiro mação santarém começaram evacuadas final tarde devido intensidade incêndio aproxima vindo vila rei distrito castelo momento estrada nacional en liga norte sul portugal cortada trânsito decidimos começar evacuar aldeias louriceira cerro outeiro ambas situadas união freguesias mação aboboreira penhascoso devido intensidade fogo lavrar vila rei dirige território disse agência lusa cerca presidente câmara mação vasco incêndio passou vale grou vila rei separa dois municípios lavra muita intensidade zona eucaliptal pinhal direção união freguesias mação ainda freguesia cortadasfonte gnr disse agência lusa cortada circulação rodoviária sentido vila rei abrantes distrito santarém outro sentido trânsito condicionado desviado caminho alternativo passará chão codes chão lopes amêndoa localidades concelho mação pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Rússia vence a Nova Zelândia no jogo de abertura - Taça das Confederações - Correio da Manhã,2017-06-18 20:31:49,https://arquivo.pt/noFrame/replay/20170618203149/http://www.cmjornal.pt/desporto/taca-das-confederacoes/detalhe/russia-vence-a-nova-zelandia-no-jogo-de-abertura,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Justiça espanhola arquiva denúncia contra Xabi Alonso - Cm ao Minuto - Correio da Manhã,2017-01-12 07:27:13,https://arquivo.pt/noFrame/replay/20170112072713/http://www.cmjornal.pt/cm-ao-minuto/detalhe/justica-espanhola-arquiva-denuncia-contra-xabi-alonso?ref=desporto_outras&act=0&est=Aberto,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Jovem cai de falésia na Zambujeira do Mar - Portugal - Correio da Manhã,2017-08-06 23:38:43,https://arquivo.pt/noFrame/replay/20170806233843/http://www.cmjornal.pt/portugal/detalhe/jovem-cai-de-falesia-em-zambujeira-do-mar,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Jovem cai de falésia na Zambujeira do Mar - Portugal - Correio da Manhã,2017-08-06 23:38:56,https://arquivo.pt/noFrame/replay/20170806233856/http://www.cmjornal.pt/portugal/detalhe/jovem-cai-de-falesia-em-zambujeira-do-mar?act=0&est=Aberto,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Acidente condiciona circulação na A1 em Vila Franca de Xira - Portugal - Correio da Manhã,2017-04-25 06:24:35,https://arquivo.pt/noFrame/replay/20170425062435/http://www.cmjornal.pt/portugal/detalhe/transito-acidente-condiciona-circulacao-na-a1-junto-a-vila-franca-de-xira-sentido-porto-lisboa?ref=Sociedade_BlocoFimPagina,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Acidente condiciona circulação na A1 em Vila Franca de Xira - Portugal - Correio da Manhã,2017-04-25 03:28:46,https://arquivo.pt/noFrame/replay/20170425032846/http://www.cmjornal.pt/portugal/detalhe/transito-acidente-condiciona-circulacao-na-a1-junto-a-vila-franca-de-xira-sentido-porto-lisboa?ref=Exclusivos_BlocoFimPagina,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,"Bolsa de Xangai abriu em queda de 0,07% - Cm ao Minuto - Correio da Manhã",2017-03-09 01:18:35,https://arquivo.pt/noFrame/replay/20170309011835/http://www.cmjornal.pt//cm-ao-minuto/detalhe/bolsa-de-xangai-abriu-em-queda-de-007,bolsa xangai principal praça financeira china abriu hoje cair pontos shenzhen segunda praça financeira país recuou primeiras transações dia pontos chinext índice chinês dedicado pequenas médias empresas locais inspirado nasdaq desceu pontos pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Morre poucas semanas após se assumir gay no YouTube - Mundo - Correio da Manhã,2017-03-08 22:51:13,https://arquivo.pt/noFrame/replay/20170308225113/http://www.cmjornal.pt/mundo/detalhe/morre-poucas-semanas-apos-se-assumir-gay-no-youtube,liam mcalpine anos morreu poucas semanas após ter assumido homossexual vídeo publicado youtube estudante britânico vítima bullying escola vamos escola sermos vítimas bullying dias vamos aprender suposto escola lugar seguro alvo bullying dias seguro disse liam vídeo causas morte adolescente ainda totalmente conhecidas polícia afirma jornal britânicometro investiga possibilidade relacionada drogas circular diversas escolas área sei vou gozado escola gay quero saber verdadeiros amigos vão outros deixar trás desabafou ainda pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,-0.9136,0.0,0.888,0.112
incêndio,www.cmjornal.pt,2017,"Seis municípios organizam ""Circuito de Pesca Aldeias do Xisto"" - Cm ao Minuto - Correio da Manhã",2017-04-12 19:29:50,https://arquivo.pt/noFrame/replay/20170412192950/http://www.cmjornal.pt/cm-ao-minuto/detalhe/seis-municipios-organizam-circuito-de-pesca-aldeias-do-xisto?ref=Bloco_CMAoMinuto&act=0&est=Aberto,primeiro circuito pesca aldeias xisto envolve seis autarquias apresenta prémio monetário euros arranca dia maio proposta município pedrógão grande câmara pedrógão grande explica nota imprensa enviada agência lusa trata prova internacional pesca embarcada achigã promete colocar albufeira cabril principais palcos pesca achigã portugal referência mundial desta competição circuito engloba seis concelhos zona pinhal oleiros pampilhosa serra pedrógão grande figueiró vinhos vila rei sertã conta apoio adxtur enquanto agência turismo aldeias xisto capital importância organização apoio fundos comunitários projeção internacional deste evento refere nota pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Benfica perde final da UEFA Youth League - Fotogalerias - Correio da Manhã,2017-04-25 04:47:39,https://arquivo.pt/noFrame/replay/20170425044739/http://www.cmjornal.pt/desporto/futebol/detalhe/benfica-perde-final-da-uefa-youth-league?ref=Portugal_BlocoFimPagina&act=0&est=Aberto,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Benfica perde final da UEFA Youth League - Futebol - Correio da Manhã,2017-04-25 01:41:02,https://arquivo.pt/noFrame/replay/20170425014102/http://www.cmjornal.pt/desporto/futebol/detalhe/benfica-perde-final-da-uefa-youth-league,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Benfica goleado por 5-1 em jogo particular com equipa da Suíça - Cm ao Minuto - Correio da Manhã,2017-07-16 20:15:51,https://arquivo.pt/noFrame/replay/20170716201551/http://www.cmjornal.pt/cm-ao-minuto/detalhe/young-boys-goleia-benfica-apos-reviravolta,benfica tetracampeão português futebol perdeu sábado frente suíços young boys jogo particular começou vencer desperdiçou grande penalidade jonas minutos deu vantagem suíços empataram ainda primeira parte intermédio segunda parte sulejmani consumou reviravolta young boys antes jonas desperdiçar grande penalidade assalé dilatou vantagem fasnacht segundo jogo benfica época igualmente contar torneio uhrencup vencido suíços neuchatel xamax benfica tetracampeão português futebol perdeu sábado frente suíços young boys jogo particular começou vencer desperdiçou grande penalidade jonas minutos deu vantagem suíços empataram ainda primeira parte intermédio lerna segunda parte sulejmani consumou reviravolta young boys antes jonas desperdiçar grande penalidade assalé dilatou vantagem fasnacht segundo jogo benfica época igualmente contar torneio uhrencup vencido suíços neuchatel xamax pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
incêndio,www.cmjornal.pt,2017,Ataque à faca faz oito mortos na China - Mundo - Correio da Manhã,2017-02-25 11:03:07,https://arquivo.pt/noFrame/replay/20170225110307/http://www.cmjornal.pt/mundo/detalhe/ataque-a-faca-na-regiao-chinesa-do-xinjiang-deixa-oito-mortos,oito pessoas morreram ataque faca xinjiang região noroeste china onde ocorrem frequentemente conflitos étnicos minoria muçulmana uigur maioria han predominante cargos poder político empresarial comunicado difundido através oficial governo local ataque ocorreu condado pishan sul pessoas morreram devido ferimentos enquanto restantes leras outras três vítimas mortais próprios atacantes abatidos comunicado identifica responsáveis detalha ataque perpetuado separatistas área quase vezes superior portugal região xinjiang faz fronteira afeganistão paquistão julho conflitos étnicos urumqi capital xinjiang causaram mortos feridos maioria quais han principal etnia grupos defesa direitos humanos consideram política repressiva pequim relativamente cultura religião uigures alimenta tensões pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.5423,0.028,0.972,0.0
incêndio,www.cmjornal.pt,2017,Portugal vai acolher 30 yazidi nas próximas semanas - Cm ao Minuto - Correio da Manhã,2017-01-26 04:50:43,https://arquivo.pt/noFrame/replay/20170126045043/http://www.cmjornal.pt/cm-ao-minuto/detalhe/portugal-vai-acolher-30-pessoas-yazidi-nas-proximas-semanas?ref=sociedade_outras,portugal vai acolher pessoas comunidade yazidi próximas semanas anunciou ministro eduardo cabrita segundo país acolheu refugiados recolocados podendo chegar mil pessoas ouvido comissão assuntos constitucionais direitos liberdades garantias assembleia república eduardo cabrita revelou decorrer próximas duas semanas vai chegar grupo pessoas comunidade yazidi familiares vão acolhidas cidade cabrita acrescentou ainda decorrer primeiro trimestre deste ano irão chegar cem pessoas mesma comunidade acolhidas lisboa destacando portugal poderá receber pessoas tendo sido únicos dois países europeus par alemanha disponibilizaram acolher leros yazidi comunidade sido alvo perseguições massacres parte terroristas daesh parte campanha retirar iraque síria todas influências presente audição secretária estado cidadania igualdade esclareceu acolhimento pessoas comunidade yazidi insere âmbito programas específicos acolhimento grupos particularmente par desta comunidade portugal preparar programas específicos menores acompanhados trabalho conjunto confederação nacional instituições solidariedade cnis marcelino adiantou grécia cnis estudar opções específicas acolhimento menores acompanhados tendo verificado maior parte origem iraquiana afegã âmbito programa recolocação idades partir incluídos programa recolocação secretária estado disse identificado grupo jovens aguardam decisão tribunal grego autorize acordo secretária estado capacidade acolher jovens imediato iriam instituições estando descartada hipótese futuro poderem acolhidos família salientando causa jovens histórias vida grandes traumas desde abusos sexuais morte família garantir rejeitados forma nenhuma defendeu acrescentando acolhidos instituição estudadas outras opções apadrinhamento fluxo refugiados ministro eduardo cabrita disse havido estabilização partir grécia havendo nova vaga partir itália portugal continuado afirmar estratégia acolhimento forte apoio local desde sociedade civil participação significativa autarquias referiu ministro acrescentando modelo português sido apontado internacionalmente cabrita revelou propósito portugal acolheu pessoas refugiadas distribuídas autarquias estimando número chegue mil igualmente adiantar destes refugiados ensino língua portuguesa explicando outros chegaram semana passada ainda inseridos casos inserção mercado trabalho eduardo cabrita disse junho ano passado número passou atualmente pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,-0.4939,0.0,0.99,0.01
incêndio,www.cmjornal.pt,2017,Zulmira Ferreira revoltada com dívida - Famosos - Correio da Manhã,2017-04-10 18:48:31,https://arquivo.pt/noFrame/replay/20170410184831/http://www.cmjornal.pt/famosos/detalhe/zulmira-ferreira-revoltada-com-divida,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
