termo,site,ano,titulo,data,link,contents
seca,www.cmjornal.pt,2017,Zeca di nha Reinalda celebra aniversário em Lisboa - Cultura - Correio da Manhã,2017-03-25 18:07:15,https://arquivo.pt/noFrame/replay/20170325180715/http://www.cmjornal.pt/cultura/detalhe/zeca-di-nha-reinalda-celebra-aniversario-em-lisboa,"('zeca di nha reinalda grandes referencias musica caboverdiana atuou sexta feira lisboa bar bleza ondefestejou 61 aniversario subindo palco acompanhado vaiss dias kau paris kalu palo ocantor vocalista dosbulimundoe tambem dosfinacon interpretoutemascomofomi 47 si manera sofaoumundo ca bu caba contando apoio publico mostrou conhecedor temasdezeca di nha reinalda pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
seca,www.cmjornal.pt,2017,Zeca di nha Reinalda celebra aniversário em Lisboa - Cultura - Correio da Manhã,2017-03-25 18:08:36,https://arquivo.pt/noFrame/replay/20170325180836/http://www.cmjornal.pt/cultura/detalhe/zeca-di-nha-reinalda-celebra-aniversario-em-lisboa?act=0&est=Aberto,"('zeca di nha reinalda grandes referencias musica caboverdiana atuou sexta feira lisboa bar bleza ondefestejou 61 aniversario subindo palco acompanhado vaiss dias kau paris kalu palo ocantor vocalista dosbulimundoe tambem dosfinacon interpretoutemascomofomi 47 si manera sofaoumundo ca bu caba contando apoio publico mostrou conhecedor temasdezeca di nha reinalda pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
seca,www.cmjornal.pt,2017,Espanhóis dão como certo ida de Pepe para o PSG - Futebol - Correio da Manhã,2017-06-05 19:19:30,https://arquivo.pt/noFrame/replay/20170605191930/http://www.cmjornal.pt/desporto/futebol/detalhe/danny-deixa-zenit-sao-petersburgo,"('pepeesta negociacoes oparis saint germain psg noticia avancada jornal espanholmarca certa ida jogador portugues clube frances lateral direitoalex pinto contratado pelobenficaao vitoria guimaraes apresentou hoje benfiquista desde sempre declaracoes prestadas canal televisivo encarnados dia feliz vida trabalhei sempre momento jovem trabalhador humilde muita vontade triunfar benfica disse jovem jogador 18 anos assinou seis temporadas victor lindelofesta cada vez perto domanchester united acordo ainda nao passou papel jornala bolaadianta tudo certo realizar transferencia tudo indica luis filipe vieira presidente benfica viaja manchester durante semana concretizar negocio cerca 35 milhoes euros clube mourinho continuar ler futebolistaoleg reabciuk umas promessas formacao dofc porto renovou hoje dragoes ate 2021 ter efetuado epoca 35 jogos juniores equipa b jogador nasceu moldavia veio pais portugal quatro anos passou formacao sporting ns rio maior belenenses antes assinar fc porto 2016 lateral esquerdo apenas 19 anos realizou 35 jogos equipa sub 19 temporada divididos campeonato nacional juniores 27 uefa youth league 8 lembram portistas pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
seca,www.cmjornal.pt,2017,Spotify já chegou à Xbox One - Tecnologia - Correio da Manhã,2017-08-10 03:00:26,https://arquivo.pt/noFrame/replay/20170810030026/http://www.cmjornal.pt/tecnologia/detalhe/spotify-ja-chegou-a-xbox-one,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
seca,www.cmjornal.pt,2017,Spotify já chegou à Xbox One - Tecnologia - Correio da Manhã,2017-08-10 03:00:37,https://arquivo.pt/noFrame/replay/20170810030037/http://www.cmjornal.pt/tecnologia/detalhe/spotify-ja-chegou-a-xbox-one?act=0&est=Aberto,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
seca,www.cmjornal.pt,2017,Corpos de casal de idosos encontrados em piscina - Portugal - Correio da Manhã,2017-08-28 17:03:27,https://arquivo.pt/noFrame/replay/20170828170327/http://www.cmjornal.pt//portugal/detalhe/corpos-de-casal-de-idosos-encontrados-em-piscina-em-ferreira-do-zezere,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
seca,www.cmjornal.pt,2017,Zé Pedro dos 'Xutos e Pontapés' enfrenta nova doença grave - Famosos - Correio da Manhã,2017-11-07 18:16:55,https://arquivo.pt/noFrame/replay/20171107181655/http://www.cmjornal.pt//famosos/detalhe/ze-pedro-enfrenta-nova-doenca,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
seca,www.cmjornal.pt,2017,Sexo 'X' - Opinião - Correio da Manhã,2017-11-12 05:20:25,https://arquivo.pt/noFrame/replay/20171112052025/http://www.cmjornal.pt/opiniao/detalhe/sexo-x,"('obama sondagem publicada ontem usa today presidenciais 47 obama 45 romney ohio virginia dez estados indecisos swing states diferenca agora menor 4 margem erro marco cifrava 51 42 obama co2 noruega inaugurou ontem mongstad laboratorio gigante capta dioxido carbono atmosfera armazena debaixo terra trata conciliar necessidades energia menos poluicao fortune 500 ex xonmobil subiu 1 lugar empresas eua troca wal mart revela nova tabela fortune 187 500 euros vale corvette neil arm strong leilao ebay obama sondagem publicada ontem usa today presidenciais 47 obama 45 romney ohio virginia dez estados indecisos swing states diferenca agora menor 4 margem erro marco cifrava 51 42 obama co2 noruega inaugurou ontem mongstad laboratorio gigante capta dioxido carbono atmosfera armazena debaixo terra trata conciliar necessidades energia menos poluicao fortune 500 ex xonmobil subiu 1 lugar empresas eua troca wal mart revela nova tabela fortune 187 500 euros vale corvette neil arm strong leilao ebay pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
seca,www.cmjornal.pt,2017,Golos de Bas Dost dão a vitória ao Sporting em Braga - Futebol - Correio da Manhã,2017-05-01 06:28:17,https://arquivo.pt/noFrame/replay/20170501062817/http://www.cmjornal.pt/desporto/futebol/detalhe/zeegelaar-e-a-aposta-de-jesus-para-o-lado-esquerdo-conheca-os-onzes-de-braga-e-sporting?ref=Sociedade_BlocoFimPagina&act=0&est=Aberto,"('onze inicial vamos leoes diadesportingpic twitter f2yfchjga4 line up equipa cidade so objetivo vitoria conhece aqui xi inicial sporting clube braga tarde pic twitter l7wwa9mfip pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
seca,www.cmjornal.pt,2017,Dragão dá xeque-mate na Volta a Portugal - Desporto - Correio da Manhã,2017-08-21 06:50:18,https://arquivo.pt/noFrame/replay/20170821065018/http://www.cmjornal.pt/desporto/detalhe/dragao-da-xeque-mate-na-volta-a-portugal?ref=modalidades_outras&act=0&est=Aberto,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
seca,www.cmjornal.pt,2017,Amigo de Sócrates simula zanga para guardar fortuna - Portugal - Correio da Manhã,2017-11-08 07:33:27,https://arquivo.pt/noFrame/replay/20171108073327/http://www.cmjornal.pt/portugal/detalhe/amigo-de-socrates-simula-zanga-para-guardar-fortuna?ref=Desporto_BlocoFimPagina&act=0&est=Aberto,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
seca,www.cmjornal.pt,2017,"Zezé Camarinha diz ter provas que ""Betty é um homem"" - Cm ao Minuto - Correio da Manhã",2017-11-18 00:47:40,https://arquivo.pt/noFrame/replay/20171118004740/http://www.cmjornal.pt/cm-ao-minuto/detalhe/zeze-camarinha-diz-ter-provas-que-betty-grafstein-e-um-homem?ref=Portugal_BlocoTopoPagina,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
seca,www.cmjornal.pt,2017,Mugabe apresentou demissão da presidência do Zimbabué - Mundo - Correio da Manhã,2017-11-21 23:02:15,https://arquivo.pt/noFrame/replay/20171121230215/http://www.cmjornal.pt/mundo/detalhe/mugabe-ja-apresentou-a-demissao-da-presidencia-do-zimbabue?ref=Portugal_BlocoTopoPagina&act=0&est=Aberto,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
seca,www.sapo.pt,2017,Portugal com 60% do território em seca severa e extrema - Economia — SAPO,2017-09-09 17:41:21,https://arquivo.pt/noFrame/replay/20170909174121/http://www.sapo.pt/noticias/economia/portugal-com-60-do-territorio-em-seca-severa-_59b3c3ff1237117060ad3f41,"('sessenta cento portugal continental final agosto situacao seca severa extrema menos 20 cento final julho segundo ipma economia eco economia portugal 60 territorio seca severa _59b3c3ff1237117060ad3f41 sessenta cento portugal continental final agosto situacao seca severa extrema menos 20 cento final julho segundo instituto portugues mar atmosfera ipma final mes agosto mantem situacao seca meteorologica todo territorio portugal continental verificando desagravamento area seca severa extrema indica boletim climatologico agosto portugal ja plano acompanhamento efeitos seca 31 agosto 58 9 territorio seca severa 0 7 seca extrema contrastando 69 6 seca severa 9 2 seca extrema verificados final julho segundo boletim 2 6 territorio seca fraca 37 8 seca moderada final mes passado ipma classifica nove classes indice meteorologico seca varia chuva extrema seca extrema apesar deste desagravamento mes agosto quente extremamente seco valor medio precipitacao portugal continental 8 2 milimetros corresponde 60 valor medio segundo ipma todos direitos reservados sapo marca motor busca criados universidade aveiro', 'SAPO')"
seca,www.sapo.pt,2017,Fome e seca provoca vaga de deslocados no centro de Moçambique - Internacional — SAPO,2017-08-15 22:21:20,https://arquivo.pt/noFrame/replay/20170815222120/http://www.sapo.pt/noticias/fome-e-seca-provoca-vaga-de-deslocados-no_56f445a933e3dcbb16394bac,"('fome seca estao provocar nova vaga deslocados provincias sofala manica centro mocambique centenas pessoas deixarem lares procura terras ferteis disse hoje lusa fonte estatal informacao valor considere apoiar projeto desligando ad blocker pode tambem apoiar subscrevendo nossanewsletterou seguindo redes sociaisfacebook instagrametwitter informacao valor considere apoiar projeto desligando ad blocker pode tambem apoiar subscrevendo nossanewsletterou seguindo redes sociaisfacebook instagrametwitter menos 65 familias total 360 pessoas abandonaram distrito maringue provincia sofala instalar distrito barue manica procura melhores condicoes vida terras ferteis pratica agricultura apos seca ter destruido esperancas colheita 15 dias assistir grande movimento pessoas maringue barue carencia alimentar procura terras ferteis disse lusa joao vaz delegado instituto nacional gestao calamidades ingc manica adiantando maioria deslocados chega apenas sacola roupa face situacao governo manica abriu centro provisorio acolhimento regiao inhazonia norte catandica sede distrital barue onde montadas 45 tendas acomodar deslocados acrescentou tempo feita distribuicao mantimentos produtos purificacao agua consumo vitimas seca fome distribuicao talhoes instalacao definitiva familias cada dia estao chegar deslocados apoios tambem vao chegando precisou joao vaz assegurando autoridades locais surpreenderam vaga deslocados buscado solucoes exodo populacao devido seca todos deslocados serao distribuidos talhoes condicoes melhorarem preferirem voltar maringue nao havera problemas disse joao vaz salientando grupo vai receber ainda apoio sementes insumos agricolas enxadas catanas inicio atividade agraria maringue lugar historico agitacao militar influencia oposicao resistencia nacional mocambicana renamo vivido seca mata poucos ameaca novos confrontos militares 2013 maringue tornou distrito fantasma sequencia fortes confrontos forcas governamentais braco armado renamo forcaram fuga populacao matas desde votacao outubro 2014 tensao politica mocambique nao aumentar inquietacao voltou maringue proprio afonso dhlakama lider renamo ex residente apresentou exemplo inicio governacao prevista mes ayac hb el lusa fim informacao valor considere apoiar projeto desligando ad blocker pode tambem apoiar subscrevendo nossanewsletterou seguindo redes sociaisfacebook instagrametwitter subscreva newsletter sapo 24 receba informacao realmente importa comentada cronistas informacao valor considere apoiar projeto desligando ad blocker pode tambem apoiar subscrevendo nossanewsletterou seguindo redes sociaisfacebook instagrametwitter informacao valor considere apoiar projeto desligando ad blocker pode tambem apoiar subscrevendo nossanewsletterou seguindo redes sociaisfacebook instagrametwitter', '')"
seca,www.sapo.pt,2017,YAMAHA “2 Stroke Attack” – Uma preparação da Roland Sands Design - Motores — SAPO,2017-06-13 17:14:08,https://arquivo.pt/noFrame/replay/20170613171408/http://www.sapo.pt/noticias/motores/yamaha-2-stroke-attack-uma-preparacao-da_593fd8d6426004c56c488f91,"('caso desta fantastica 2 stroke attack preparada sobejamente conhecido roland sands apareceu primeira vez 2015 show customs estados unidos born free show tradicionalmente choppers onde organizacao decidiu abrir precedente deixando racer roland participar motores motosport motores yamaha 2 stroke attack preparacao da_593fd8d6426004c56c488f91 gostamos sempre pesquisar encontrar melhores referencias termos customizacao preparacao motos vamos encontrando verdadeiras perolas nao resistimos partilhar convosco caso desta fantastica 2 stroke attack preparada sobejamente conhecido roland sands apareceu primeira vez 2015 show customs estados unidos born free show tradicionalmente choppers onde organizacao decidiu abrir precedente deixando racer roland participar base yamaha rd400 roland comprou 600usd swap meeting california roland dedicou ano trabalho terminar 2 stroke attack roland sands ex piloto competiu durante muitos anos razao maioria trabalhos levam serio questao performance motor arrefecimento ar totalmente revisto especialista ed erlenbah proprietario dr400 rapida mundo recorde 164 73 mph motor levou cabecas aluminio webco montados dois carburadores mikuni flatslides sistema escape tambem cuidadosamente desenvolvido artesanalmente brian turfley montados silenciadores tz 250 nivel transmissao tambem interviu caixa velocidades toda realizada artesanalmente erlenbach combinada ultima geracao embraiagem seca tz250 pratos barnett quadro albergar toda apotencia deste motor provem tz250 1997 nivel suspensao optou existe melhor ohlins acabamento preto fg43 road track fabricante sueco jantes magnesio 17provem equipa kenny roberts epoca 1995 atras montou tambem amortecedor ohlins ttx team kenny roberts providenciou tambem manometros 500 gp pneus sao dunlop kr race slicks deposito tz250 roland ganhou campeonato ama 1998 outros componentes desenvolvidos raiz roland sands design exemplo avancos fita fixacao deposito fonte roland sands design fotografias joseph hitzelberger caso desta fantastica 2 stroke attack preparada sobejamente conhecido roland sands apareceu primeira vez 2015 show customs estados unidos born free show tradicionalmente choppers onde organizacao decidiu abrir precedente deixando racer roland participar base yamaha rd400 roland comprou 600usd swap meeting california roland dedicou ano trabalho terminar 2 stroke attack roland sands ex piloto competiu durante muitos anos razao maioria trabalhos levam serio questao performance motor arrefecimento ar totalmente revisto especialista ed erlenbah proprietario dr400 rapida mundo recorde 164 73 mph motor levou cabecas aluminio webco montados dois carburadores mikuni flatslides sistema escape tambem cuidadosamente desenvolvido artesanalmente brian turfley montados silenciadores tz 250 nivel transmissao tambem interviu caixa velocidades toda realizada artesanalmente erlenbach combinada ultima geracao embraiagem seca tz250 pratos barnett quadro albergar toda apotencia deste motor provem tz250 1997 nivel suspensao optou existe melhor ohlins acabamento preto fg43 road track fabricante sueco jantes magnesio 17provem equipa kenny roberts epoca 1995 atras montou tambem amortecedor ohlins ttx team kenny roberts providenciou tambem manometros 500 gp pneus sao dunlop kr race slicks deposito tz250 roland ganhou campeonato ama 1998 outros componentes desenvolvidos raiz roland sands design exemplo avancos fita fixacao deposito fonte roland sands design fotografias joseph hitzelberger todos direitos reservados sapo marca motor busca criados universidade aveiro', 'SAPO')"
seca,www.sapo.pt,2017,Economia — SAPO,2017-04-30 17:48:07,https://arquivo.pt/noFrame/replay/20170430174807/http://www.sapo.pt/noticias/economia/serie-x-ganha-mais-um-membro-o-grandland-x_5905beacea2af3694589b6d5,"('opel continua reforcar aposta suv mokka x crossland x vem ai grandland x sera lancado apresentado final verao chega mercado ja proximo ano economia eco economia serie x ganha membro grandland x_5905beacea2af3694589b6d5 grandland x terceiro elemento familia modelos x opel segue mokka x crossland x pretendendo trunfo marca comprada psa segmento franco crescimento suv compactos novo modelo fabricante alema vai chegar mercado proximo ano muita concorrencia enfrentar novo suv opel maior restantes dois familia x 20 centimetros vai buscar desenho crossland x nomeadamente seccao dianteira perfil novo modelo destaca arcos rodas bem pronunciados desenho guarda lamas protecoes laterais inferiores conferem visual todo terreno seccao traseira destacam elementos protecao tipicos suv largura carrocaria acentuada farois afilados volumoso choques salta vista conferindo vez postura especialmente dinamica salienta marca germanica quedeposita grandes esperancas neste modelo enfrentar 3008 partilha base tambem ateca tiguan claro nissan qashqai alem argumentos design tambem mecanicos luta neste segmento suv compactos faz tambem atraves tecnologiatrazem consigo todos modelos recentes vem recheados fabricante alema nao podia ficar atras tanto toca assistencia conducao entretenimento programador velocidade adaptativo detecao peoes travagem automatica emergencia alerta cansaco condutor assistencia estacionamento camara 360 graus sao alguns destaques sistemas assistencia conducao juntam ovolante aquecimento bancos dianteiros traseiros aquecidos portao bagageira abertura eletrica sensor pecomo elementos conforto tal todos opel grandland x possuisistemas avancados intellilink informacao entretenimento bem sistema opel onstar assistencia viagem emergencia salienta fabricante so devera colocar novo suv compacto estradas arranque proximo ano todos direitos reservados sapo marca motor busca criados universidade aveiro', 'SAPO')"
seca,www.sapo.pt,2017,MotoGP: Valentino Rossi elogia Johann Zarco e Jonas Folger - Motores — SAPO,2017-07-06 17:20:07,https://arquivo.pt/noFrame/replay/20170706172007/http://www.sapo.pt/noticias/motores/motogp-valentino-rossi-elogia-johann-zarco-e-_595e094358eb065c249c75c5,"('grande inicio epoca homens tech 3 nao deixa italiano indiferente motores motosport motores motogp valentino rossi elogia johann zarco _595e094358eb065c249c75c5 estreantes jonas folger johann zarco sido agradaveis surpresas presente epoca motogp nao obstante estarem servico privada tech 3 terem maos yamaha m1 versao 2016 dois pilotos rodado sistematicamente primeiros facto mereceu elogios parte valentino rossi dois pilotos tech 3 demonstrado ter boas sensacoes motos 2016 sao bons pilotos johann demonstrou le mans jonas ultimo fim semana sachsenring tambem desempenho fantastico sempre rapido nao desgastou pneu traseiro pilotos estao fazer diferenca congratular afirmou valentino rossi dois pilotos tech 3 demonstrado ter boas sensacoes motos 2016 sao bons pilotos johann demonstrou le mans jonas ultimo fim semana sachsenring tambem desempenho fantastico sempre rapido nao desgastou pneu traseiro pilotos estao fazer diferenca congratular afirmou valentino rossi todos direitos reservados sapo marca motor busca criados universidade aveiro', 'SAPO')"
seca,www.sapo.pt,2017,Nacional Supermoto: Zona Sul esteve em Portalegre - Motores — SAPO,2017-07-08 17:45:39,https://arquivo.pt/noFrame/replay/20170708174539/http://www.sapo.pt/noticias/motores/nacional-supermoto-zona-sul-esteve-em_595df57f30068a5e245fe1e9,"('segunda ronda ano motores motosport motores nacional supermoto zona sul em_595df57f30068a5e245fe1e9 apos arranque tracado saki santo andre zona sul nacional supermoto passado domingo portalegre segunda prova ano organizacao cargo grupo motard novo milenio kartodromo junto nerpor pilotos regressaram cidade branca jornada bem animada corridas agenda classes mini supermoto supermoto aqui zona sul classe motos pequenas bruno cruz vencedor ambas corridas sempre frente vasco monteiro goncalo mota seguidos martim marco adelino petronilho pilotos repetiram igualmente posicoes ambas corridas animacao nao faltou pilotos supermoto apesar prova pontuar apenas zona sul vez flaviense nuno pinto marcou presenca lutou vitorias ambas corridas desta animada quente jornada primeira manga ficou marcada queda tiago dias recuperacao forcado fazer fechar 16 voltas encostado nuno pinto levando melhor perante piloto cascais apenas milesima segundo vitoria ficar maos nuno rego segunda corrida dias reagiu melhor forma venceu sete segundos face rego ficando nuno pinto posicao baixa podio tiago dias ficou resultado 30 pontos vantagem face hugo silva classificacao trofeu zona sul afirma vez serio candidato titulo aquando decisiva fase final temporada classificacoesmini supermoto1a manga1o bruno cruz 14 voltas2o vasco monteiro 19 143s3o goncalo mota 52 862s4o martim marco 1m12 726s5o adelino petronilho 1 volta2a manga1o bruno cruz 14 voltas2o vasco monteiro 31 152s3o goncalo mota 38 316s4o martim marco 1 volta5o adelino petronilho 1 voltatrofeu mini supermoto1o bruno cruz 50 pontos2o vasco monteiro 403o goncalo mota 324o martim marco 265o adelino petronilho 22supermoto1a manga1o nuno rego 16 voltas2o nuno pinto 32 122s3o tiago dias 32 123s4o sebastian silva 55 786s5o hugo silva 1 volta2a manga1o tiago dias 17 voltas2o nuno rego 7 828s3o nuno pinto 1m10 092s4o hugo silva 1 volta5o joao correia 1 voltatrofeu supermoto sul1o tiago dias tm 86 pontos2o hugo silva aprilia 563o bruno alexandre ktm 264o jorge afonso yamaha 255o ricardo lopes suzuki 22 corridas agenda classes mini supermoto supermoto aqui zona sul classe motos pequenas bruno cruz vencedor ambas corridas sempre frente vasco monteiro goncalo mota seguidos martim marco adelino petronilho pilotos repetiram igualmente posicoes ambas corridas animacao nao faltou pilotos supermoto apesar prova pontuar apenas zona sul vez flaviense nuno pinto marcou presenca lutou vitorias ambas corridas desta animada quente jornada primeira manga ficou marcada queda tiago dias recuperacao forcado fazer fechar 16 voltas encostado nuno pinto levando melhor perante piloto cascais apenas milesima segundo vitoria ficar maos nuno rego segunda corrida dias reagiu melhor forma venceu sete segundos face rego ficando nuno pinto posicao baixa podio tiago dias ficou resultado 30 pontos vantagem face hugo silva classificacao trofeu zona sul afirma vez serio candidato titulo aquando decisiva fase final temporada classificacoes mini supermoto 1a manga1o bruno cruz 14 voltas2o vasco monteiro 19 143s3o goncalo mota 52 862s4o martim marco 1m12 726s5o adelino petronilho 1 volta 2a manga1o bruno cruz 14 voltas2o vasco monteiro 31 152s3o goncalo mota 38 316s4o martim marco 1 volta5o adelino petronilho 1 volta trofeu mini supermoto1o bruno cruz 50 pontos2o vasco monteiro 403o goncalo mota 324o martim marco 265o adelino petronilho 22 supermoto 1a manga1o nuno rego 16 voltas2o nuno pinto 32 122s3o tiago dias 32 123s4o sebastian silva 55 786s5o hugo silva 1 volta 2a manga1o tiago dias 17 voltas2o nuno rego 7 828s3o nuno pinto 1m10 092s4o hugo silva 1 volta5o joao correia 1 volta trofeu supermoto sul1o tiago dias tm 86 pontos2o hugo silva aprilia 563o bruno alexandre ktm 264o jorge afonso yamaha 255o ricardo lopes suzuki 22 todos direitos reservados sapo marca motor busca criados universidade aveiro', 'SAPO')"
seca,www.sapo.pt,2017,Yupido: professor universitário descobriu empresa por acaso - Economia — SAPO,2017-09-09 17:14:33,https://arquivo.pt/noFrame/replay/20170909171433/http://www.sapo.pt/noticias/economia/yupido-professor-universitario-descobriu_59b3d1d5d1f9448360400b92,"('academico analisar base dados 300 mil empresas descobriu capital social 29 mil milhoes euros yupido economia eco economia yupido professor universitario descobriu_59b3d1d5d1f9448360400b92 acaso investigador universitario universidade minho descobriu ayupido empresa centro agenda mediatica ano passado ter aumentado capital social 243 milhoes euros 28 8 mil milhoes euros duas vezes capital galp energia montante resultou incorporacao ativo intangivel valor multimilionario plataforma digital inovadora media destaca algoritmos constituem eco avancou primeira mao oobservadorescreve sabado investigador trabalhar base dados amadeus reune informacao financeira publica cerca 20 milhoes empresas europeias descobriu anomalia estatistica observador conversou professor universitario contudo nao quer identificado trabalhos investigacao deste academico consiste analisar performance empresas portuguesas modo perceber quais melhores desempenhos financeiros analise estao parametros capital social numero trabalhadores volume negocios lucros exemplo afinal faz televisao multimilionaria yupido precisamente durante analise investigador deparou valor investimento inicial empresa 243 milhoes euros segundo avanca observador anomalia detetada base correlacao capital social numero colaboradores yupido empresa nao colaboradores valor individual apareceu total 243 milhoes euros colaborador altura investigador desconhecia ainda capital social empresa 28 8 mil milhoes euros empresas capital social superior 243 milhoes dividimos valor galp exemplo numero trabalhadores empresa valor aparece razoavel yupido valor aparecia 243 milhoes trabalhador numero ainda pior 28 mil milhoes explicou investigador observador ministerio publico acompanhar situacao yupido curiosidade professor consultou internet pesquisar surgia empresa aspetos intrigou facto empresa manter 243 milhoes euros depositos bancarios deu conta aumento capital avaliava empresa perto 28 8 mil milhoes euros partilhou pagina facebook informacao investigador faz questao frisar aqui nao nenhuma fuga informacao qualquer investigador acede plataforma acesso dados yupido registada empresa consultadoria presidente executivo hugo martins fundada claudia alves diretora operacoes torcato jorge diretor marketing todos direitos reservados sapo marca motor busca criados universidade aveiro', 'SAPO')"
seca,www.sapo.pt,2017,"Quem é quem na Yupido, a empresa dos 29 mil milhões - Economia — SAPO",2017-09-09 17:12:27,https://arquivo.pt/noFrame/replay/20170909171227/http://www.sapo.pt/noticias/economia/quem-e-quem-na-yupido-a-empresa-dos-29-mil_59b3eb23f7d50979602c87ff,"('quais nomes faz yupido empresa maior capital social portugal eco preparou infografia protagonistas cargos percentagens participa sociedade economia eco economia yupido empresa 29 mil_59b3eb23f7d50979602c87ff yupido empresa portuguesa capital social 28 8 mil milhoes euros existe ceo cmo cfo cto cso cco cro coo chro existe tambem tax advisor legal advisor financial advisor par cargos chefia dois tres fundadores acumulam ainda funcoes chairman vice chairman ha ainda presidente mesa assembleia geral vice presidente porta voz empresa dias falado jornalistas empresa centro agenda mediatica semana noticias quecompletou aumento capital ordem 11 000 cerca 240 milhoes tais 28 8 mil milhoes euros 2016 longo tres dias eco revelou esmagadora maioria desse capital ativos intangiveis ativos sao tracos gerais plataforma digital inovadora media revisor oficial contas aprovou aumento capital certo empresa pode valer ainda descobrimos porque yupido vale 29 mil milhoes ficou faltar falar protagonistas nomes detras desta empresa multimilionaria apesar dimensao ainda nao operacoes registou volume vendas nulo 2015 2016 zero pessoas servico periodo somou entao resultado liquido negativo prejuizo superior 33 000 euros infografia fique conhecer nomes cargos cada envolvido ocupa eco alguns detalhes acerca principais intervenientes fonte yupido documentacao obtida eco eco economia online sao pessoas sabe exemplo quetorcato andre jorge filipe besugo terao desempenhado funcoes juventude popular loures jota cds pp tiago gama sofia asseiceiro ultima nao consta yupido tera estado equipa fundadora sao advogados pares advogados assim rui rompante advogado certifica documentos entregues empresa conservatoria registo comercial lisboa sabe ainda francisco mendes deu cara voz yupido apos lancamento noticias nao consta empresa estara estados unidos ja claudia sofia alves detentora maioria capital empresa ativos intangiveis tambem proprietaria cpegerh companhia portuguesa economia gestao empresas recursos humanos empresa unipessoal detem marca yupido nao apresenta balancos ha varios anos segundo eco apurou nao nenhuma participacao financeira afinal faz televisao multimilionaria yupido quanto antonio alves silva revisor oficial contas aprovou aumento capital yupido consta rff advogadoscomomembro conselho superior ordem tecnicos oficiais contas desde 2011e tera 50 anos carreira todos direitos reservados sapo marca motor busca criados universidade aveiro', 'SAPO')"
