termo,site,ano,titulo,data,link
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:47:33,https://arquivo.pt/noFrame/replay/20170515174733/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:zVy2YBkSiiQxApBvhGvr7O37aURU8Nkx+HtvkvcdoJrhxmMC+EzzGTsgZ6SzhT8w5GDq60sLNRNHNGhTjJoym0y9QgoqG21Zl5XwTxQbkNVcp8GQhNjXZc7AzyUp3Xtpu645ZcGQFkp3BIjuRbk5hQ==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:48:54,https://arquivo.pt/noFrame/replay/20170515174854/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Ie2CktkzSNh2KOXNb/y8gIup/6mGEL1IDUYcuX0srsU8Z3zm2RderoTW3a4h974p4i7our8y+tCZD+5bn48t04jTUn3OZ4h7W6LATzug6PX+EuwWk8J7hU1nXfrJRLXF&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:55:31,https://arquivo.pt/noFrame/replay/20170515175531/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:xdNBUqb40YS3G4d8yebQkIormMEwjMwuFICePZEgLSkhqcBzCw7FZdvdzzPsS7dLB7m3KkjSW3NJvQs3VvERXgjh47c+v7AXBVtk+1aJ3kEpsUqL0E23TBDF7y8nSCjsgWzm4w4tSoZY8RWq5ousq4H/pwh8ANQVNRtTyKMxMxk=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:57:33,https://arquivo.pt/noFrame/replay/20170515175733/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:jgHXqF2DDIvstjS7FxHoAV5E3jNsTGB29/omXYBCarqZuq76+vcsdefLaNPEns8j/1NibOMT5oM2rWRG5BGPI0wqeME8kqp+ZdqNznyek2Rh41eLqoxDLP8zT5t1ypmMdH7HZUbJfGqOP3ka1HDadw==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:47:53,https://arquivo.pt/noFrame/replay/20170515174753/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:vVumBTwPERGTKLHrpxt+rdTbJp3vtBmNXnAFmGCvqBZsE1EU2C/gP4Ubip4bB/yp1lWRYy0rI6KhkH4Om/ns75pdkEZ9opB7pl9g5UpaHGU=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:54:51,https://arquivo.pt/noFrame/replay/20170515175451/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:DlV4QmSLyH+Y/jmneNm+LEpNHP3kdKG7YedemEAy8jBKSkPzDz3QZrymbNcTjW/x3ZdEJp+53QMt7Seo6TH0RpRr6zcdhu0ILHET77AGVELfsi7mhyjnK0H1cJY2BN+VbnQgG0bjH4q0tj/lxNjY0w==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:44:15,https://arquivo.pt/noFrame/replay/20170515174415/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:TfeViDkpbtm8u3XO1aFhZS6HlZt4lrAEW28W2fAhFOvHj3NTONg6CZpAf7cp8Jm5mZvQ2729NIBZ/42zWKo+yLQHvdcFfr/hjsXNwX/s25Z+eymQsPoBK163jSdExyMY&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:45:49,https://arquivo.pt/noFrame/replay/20170515174549/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Y9RlwAgcIwDmikwN7+ryjXxWW5l26ua2DRBwCGbjZC+8QSl3dbN6cipBUgUrumRBing/0wR4522DOsBahGDCeTuuCqaxcld/7rlUgPAFQi3QmjgVfH54+ArB/Vvc34Vo&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:46:20,https://arquivo.pt/noFrame/replay/20170515174620/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:0aPDbxOTUO6hCdHR4mKL8LDLwqiqxU64Lds6Ul/ysClBS91yL8SaAx97YOWZvWGXbOAJtXZsp/d6No4a/ul8zxx4IQA8UAn2NXDJ0tT7QwLm1tND2kCnkcd0Hr8W7Jy5&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:57:13,https://arquivo.pt/noFrame/replay/20170515175713/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:RP7lSU+sOskJH4Wl3YyFxUKRit8oYqnVhoQBTISlfYMvkvj/40o/xUBGo2XTph/6JBbB2adw5+uQ8KmeLa1nm5Z+hMe4mqtAO9tYMY9kGccpm8GoON786+vTaPwJJLO5xmtZUc3vupph8F5DoXqCdQ==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:53:50,https://arquivo.pt/noFrame/replay/20170515175350/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:vQ4I7uhecUO5OeMh9HU4sQdieCRg/HuYuFDlS3yJhczo9AcdxI3zoCqXdIQHHqINzC+kMkZVM//38k03xnVTosDBGchGxn/YLjdIhWRgoWXFoRlwAAp6h2S2Jj7Ailp4lB4qQZ4XsbI2f71wwPcx/bSoPmAhXMVKuX/4X1GRvQ8zwwaeplIngjsx9hSXb87ijCTuKRTiz6uK4WfO5HKdKluNbj5z1PPhTrlmbY9cmVg=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:54:30,https://arquivo.pt/noFrame/replay/20170515175430/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:aU+/3mUJw0unv6ViiiznC6bPzwzyKtdG8SCWrIc9KN9SoGFyLZOMwAShHhfiXKCFq2QlTOw/xHCvJsZ01B/F2tEKIq7WvQruzb0xodkLdFc=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:50:15,https://arquivo.pt/noFrame/replay/20170515175015/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:uDujvq2nOko0Bl71kM27idMTV2YTWQu6iYshgjuNIcp5fTk47KqJOz81Tqisp6MtndvAseBFWagozFxPt7DalPGIqGKt+9dxVzb6wOTgyMSxM7tZiphv+xmH5roaIX0yiQ96kZISARrOWMC8hrmXZA==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:46:52,https://arquivo.pt/noFrame/replay/20170515174652/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:zWnNhAZVbKSpNaoslc1ZcW/+fc+PKsXgwXMJeKOFJly/AlU36/S0jUJVPzoAaYVcjQA2/M5gTjf92KKAAAZcTRJKfUCwWACr4DmWa1F50G0kr+rkHPHz4DK8IUPiO3P7&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,YAMAHA XJR 1300 Racer – The Ultimate Café Racer - Motores — SAPO,2017-09-21 18:10:49,https://arquivo.pt/noFrame/replay/20170921181049/http://www.sapo.pt/noticias/motores/yamaha-xjr-1300-racer-the-ultimate-cafe-racer_59c301641bb0a15f5cee6f02
indústria papel,www.cmjornal.pt,2018,Coitado do Didier - Rui Zink - Correio da Manhã,2018-07-14 20:03:46,https://arquivo.pt/noFrame/replay/20180714200346/http://www.cmjornal.pt/opiniao/colunistas/rui-zink/detalhe/coitado-do-didier?ref=opiniao_MaisVistas
indústria papel,www.cmjornal.pt,2018,Coitado do Didier - Rui Zink - Correio da Manhã,2018-07-14 20:05:14,https://arquivo.pt/noFrame/replay/20180714200514/http://www.cmjornal.pt/opiniao/colunistas/rui-zink/detalhe/coitado-do-didier?ref=opiniao_outras
indústria papel,www.cmjornal.pt,2018,Rui Vitória arrasa Carlos Xistra no túnel - Futebol - Correio da Manhã,2018-05-10 03:58:08,https://arquivo.pt/noFrame/replay/20180510035808/http://www.cmjornal.pt/desporto/futebol/detalhe/rui-vitoria-arrasa-carlos-xistra-no-tunel
indústria papel,www.cmjornal.pt,2018,Rui Vitória arrasa Carlos Xistra no túnel - Futebol - Correio da Manhã,2018-05-10 03:58:26,https://arquivo.pt/noFrame/replay/20180510035826/http://www.cmjornal.pt/desporto/futebol/detalhe/rui-vitoria-arrasa-carlos-xistra-no-tunel?act=0&est=Premium
indústria papel,www.cmjornal.pt,2018,Zero pede Avaliação Ambiental Estratégica para novo aeroporto - Sociedade - Correio da Manhã,2018-05-10 06:35:48,https://arquivo.pt/noFrame/replay/20180510063548/http://www.cmjornal.pt/sociedade/detalhe/zero-diz-que-novo-aeroporto-deve-ter-avaliacao-ambiental-estrategica?ref=sociedade_outras
indústria papel,www.cmjornal.pt,2018,Moradores de bairro intervencionado em Vila Franca de Xira vão viver em contentores - Sociedade - Co,2018-02-17 02:08:14,https://arquivo.pt/noFrame/replay/20180217020814/http://www.cmjornal.pt/sociedade/detalhe/moradores-de-bairro-intervencionado-em-vila-franca-de-xira-vao-viver-em-contentores?ref=sociedade_outras&act=0&est=Aberto
indústria papel,www.sapo.pt,2018,LeasePlan e Global ZEV Challenge juntas pela mobilidade elétrica - Motores — SAPO,2018-07-14 14:31:17,https://arquivo.pt/noFrame/replay/20180714143117/http://www.sapo.pt/noticias/motores/leaseplan-e-global-zev-challenge-juntas-pela-_5b486d5d0b295cba3f535f92
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 10:46:37,https://arquivo.pt/noFrame/replay/20180426104637/http://www.sapo.pt/?section_id/x3d18/x26id_news/x3d482971
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 10:48:41,https://arquivo.pt/noFrame/replay/20180426104841/http://www.sapo.pt/?section_id/x3d13/x26id_news/x3d530960
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 10:52:46,https://arquivo.pt/noFrame/replay/20180426105246/http://www.sapo.pt/?id_news/x3d574730
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 10:55:03,https://arquivo.pt/noFrame/replay/20180426105503/http://www.sapo.pt/?section_id/x3d13/x26id_news/x3d471383
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 10:59:19,https://arquivo.pt/noFrame/replay/20180426105919/http://www.sapo.pt/?id_news/x3d591845
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 11:23:47,https://arquivo.pt/noFrame/replay/20180426112347/http://www.sapo.pt/?section_id/x3d13/x26id_news/x3d471569
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 11:20:20,https://arquivo.pt/noFrame/replay/20180426112020/http://www.sapo.pt/?section_id/x3d181/x26id_news/x3d523770
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 10:57:47,https://arquivo.pt/noFrame/replay/20180426105747/http://www.sapo.pt/?section_id/x3d13/x26id_news/x3d530937
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 11:22:17,https://arquivo.pt/noFrame/replay/20180426112217/http://www.sapo.pt/?section_id/x3d6/x26id_news/x3d162705
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 11:04:10,https://arquivo.pt/noFrame/replay/20180426110410/http://www.sapo.pt/?section_id/x3d13/x26id_news/x3d539514
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 11:16:03,https://arquivo.pt/noFrame/replay/20180426111603/http://www.sapo.pt/?section_id/x3d12/x26id_news/x3d528414
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 11:17:51,https://arquivo.pt/noFrame/replay/20180426111751/http://www.sapo.pt/?section_id/x3d13/x26id_news/x3d523685
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 11:08:35,https://arquivo.pt/noFrame/replay/20180426110835/http://www.sapo.pt/?section_id/x3d13/x26id_news/x3d530177
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 11:12:06,https://arquivo.pt/noFrame/replay/20180426111206/http://www.sapo.pt/?section_id/x3d13/x26id_news/x3d531872
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 11:16:58,https://arquivo.pt/noFrame/replay/20180426111658/http://www.sapo.pt/?section_id/x3d12/x26id_news/x3d528407
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 11:18:58,https://arquivo.pt/noFrame/replay/20180426111858/http://www.sapo.pt/?section_id/x3d13/x26id_news/x3d523595
indústria papel,www.sapo.pt,2018,SAPO,2018-04-26 11:13:46,https://arquivo.pt/noFrame/replay/20180426111346/http://www.sapo.pt/?section_id/x3d2/x26id_news/x3d165019
indústria papel,www.sapo.pt,2018,SAPO,2018-04-19 22:27:16,https://arquivo.pt/noFrame/replay/20180419222716/http://www.sapo.pt/?id/x3d557
indústria papel,www.sapo.pt,2018,SAPO,2018-04-23 21:53:02,https://arquivo.pt/noFrame/replay/20180423215302/http://www.sapo.pt/?section_id/x3d129/x26id_news/x3d248872
indústria papel,www.sapo.pt,2018,SAPO,2018-04-19 22:26:03,https://arquivo.pt/noFrame/replay/20180419222603/http://www.sapo.pt/?id/x3d574
indústria papel,www.sapo.pt,2018,SAPO,2018-04-19 22:27:53,https://arquivo.pt/noFrame/replay/20180419222753/http://www.sapo.pt/?id/x3d412
indústria papel,www.sapo.pt,2018,SAPO,2018-04-19 22:14:56,https://arquivo.pt/noFrame/replay/20180419221456/http://www.sapo.pt/?section_id/x3d186/x26id_news/x3d423415
indústria papel,www.sapo.pt,2018,SAPO,2018-04-19 22:26:38,https://arquivo.pt/noFrame/replay/20180419222638/http://www.sapo.pt/?id/x3d99329
indústria papel,www.sapo.pt,2018,SAPO,2018-04-24 04:56:08,https://arquivo.pt/noFrame/replay/20180424045608/http://www.sapo.pt/?id_news/x3d658203
indústria papel,www.sapo.pt,2018,SAPO,2018-04-24 04:33:11,https://arquivo.pt/noFrame/replay/20180424043311/http://www.sapo.pt/?id_news/x3d755204
indústria papel,www.sapo.pt,2018,SAPO,2018-04-24 01:35:07,https://arquivo.pt/noFrame/replay/20180424013507/http://www.sapo.pt/?section_id/x3d187/x26id_news/x3d460167
indústria papel,www.sapo.pt,2018,SAPO,2018-04-24 04:58:36,https://arquivo.pt/noFrame/replay/20180424045836/http://www.sapo.pt/?id_news/x3d592153
indústria papel,www.sapo.pt,2018,SAPO,2018-04-24 04:54:08,https://arquivo.pt/noFrame/replay/20180424045408/http://www.sapo.pt/?id_news/x3d628939
exploração de lítio,www.cmjornal.pt,2017,Australianos ‘fintam’ portugueses no lítio - Economia - Correio da Manhã,2017-09-07 04:03:36,https://arquivo.pt/noFrame/replay/20170907040336/http://www.cmjornal.pt/economia/detalhe/australianos-fintam-portugueses-no-litio
exploração de lítio,www.cmjornal.pt,2017,Australianos ‘fintam’ portugueses no lítio - Economia - Correio da Manhã,2017-09-07 04:03:46,https://arquivo.pt/noFrame/replay/20170907040346/http://www.cmjornal.pt/economia/detalhe/australianos-fintam-portugueses-no-litio?ref=exclusivos_outras&act=0&est=Premium
exploração de lítio,www.sapo.pt,2017,Governo quer indústria associada à exploração de lítio - Economia — SAPO,2017-09-13 18:51:19,https://arquivo.pt/noFrame/replay/20170913185119/http://www.sapo.pt/noticias/economia/governo-quer-industria-associada-a-exploracao_59b934d82ce405587472e443
exploração de lítio,www.sapo.pt,2017,iPhone X vai ser 300 euros mais caro em Portugal - Economia — SAPO,2017-09-13 18:49:48,https://arquivo.pt/noFrame/replay/20170913184948/http://www.sapo.pt/noticias/economia/iphone-x-vai-ser-300-euros-mais-caro-em_59b95775f46333577433beb2
exploração de lítio,www.cmjornal.pt,2018,Saiba onde ficam as zonas do País com lítio - Gráficos - Correio da Manhã,2018-02-13 23:12:48,https://arquivo.pt/noFrame/replay/20180213231248/http://www.cmjornal.pt/multimedia/graficos/detalhe/saiba-onde-ficam-as-zonas-do-pais-com-litio?ref=BlocoUltimas_graficos&act=0&est=Aberto
fogo posto,www.cmjornal.pt,2017,GNR detém suspeito de fogo posto no Fundão,2017-06-07 01:44:02,https://arquivo.pt/noFrame/replay/20170607014402/http://www.cmjornal.pt/portugal/amp/gnr-detem-suspeito-de-fogo-posto-no-fundao
fogo posto,www.cmjornal.pt,2017,Municípios exigem fundo de emergência para zonas afetadas - Portugal - Correio da Manhã,2017-06-24 19:41:29,https://arquivo.pt/noFrame/replay/20170624194129/http://www.cmjornal.pt/portugal/detalhe/municipios-exigem-fundo-de-emergencia-para-zonas-afetadas?ref=Bloco_CMAoMinuto&act=0&est=Aberto
fogo posto,www.cmjornal.pt,2017,"GOLO/ Nova Zelândia - Portugal, 0-3 (André Silva, 80 minutos) - Cm ao Minuto - Correio da Manhã",2017-06-24 17:09:58,https://arquivo.pt/noFrame/replay/20170624170958/http://www.cmjornal.pt/cm-ao-minuto/detalhe/golo-nova-zelandia---portugal-0-3-andre-silva-80-minutos
fogo posto,www.cmjornal.pt,2017,"GOLO/ Nova Zelândia - Portugal, 0-4 (Nani, 90+1 minutos) - Cm ao Minuto - Correio da Manhã",2017-06-24 18:45:48,https://arquivo.pt/noFrame/replay/20170624184548/http://www.cmjornal.pt/cm-ao-minuto/detalhe/golo-nova-zelandia---portugal-0-4-nani-901-minutos?ref=HP_TickerCMAoMinuto&act=0&est=Aberto
fogo posto,www.cmjornal.pt,2017,Mais Sobre ana-paula-zacarias - Correio da Manhã,2017-07-16 01:12:55,https://arquivo.pt/noFrame/replay/20170716011255/http://www.cmjornal.pt/maissobre/ana-paula-zacarias
fogo posto,www.cmjornal.pt,2017,Benfica vence suíços do Neuchatel Xamax no seu primeiro jogo de pré-época - Futebol - Correio da Man,2017-07-15 05:44:14,https://arquivo.pt/noFrame/replay/20170715054414/http://www.cmjornal.pt/desporto/futebol/detalhe/20170713_2102_benfica-vence-suicos-do-neuchatel-xamax-no-seu-primeiro-jogo-de-pre-epoca?ref=futebol_outras&act=0&est=Aberto
fogo posto,www.cmjornal.pt,2017,Benfica vence suíços do Neuchatel Xamax no seu primeiro jogo de pré-época - Futebol - Correio da Man,2017-07-15 05:47:48,https://arquivo.pt/noFrame/replay/20170715054748/http://www.cmjornal.pt/desporto/futebol/detalhe/20170713_2102_benfica-vence-suicos-do-neuchatel-xamax-no-seu-primeiro-jogo-de-pre-epoca?ref=futebol_MaisVistas&act=0&est=Aberto
fogo posto,www.cmjornal.pt,2017,A questão do século XXI - Domingo - Correio da Manhã,2017-09-06 00:01:40,https://arquivo.pt/noFrame/replay/20170906000140/http://www.cmjornal.pt/mais-cm/domingo/detalhe/a-questao-do-seculo-xxi?ref=Mundo_BlocoTopoPagina&act=0&est=Aberto
fogo posto,www.cmjornal.pt,2017,Yamaha sem substituto para Valentino Rossi no GP de São Marino - Modalidades - Correio da Manhã,2017-09-05 20:56:29,https://arquivo.pt/noFrame/replay/20170905205629/http://www.cmjornal.pt/desporto/modalidades/detalhe/yamaha-sem-substituto-para-valentino-rossi-no-gp-de-sao-marino?ref=HP_Desporto
fogo posto,www.cmjornal.pt,2017,"Sócrates faz vídeo no YouTube em que fala do ""embuste"" no caso PT - Política - Correio da Manhã",2017-09-05 19:33:42,https://arquivo.pt/noFrame/replay/20170905193342/http://www.cmjornal.pt/politica/detalhe/socrates-faz-video-no-youtube-em-que-fala-do-embuste-no-caso-pt
fogo posto,www.cmjornal.pt,2017,"Sócrates faz vídeo no YouTube em que fala do ""embuste"" no caso PT - Política - Correio da Manhã",2017-09-05 19:33:32,https://arquivo.pt/noFrame/replay/20170905193332/http://www.cmjornal.pt/politica/detalhe/socrates-faz-video-no-youtube-em-que-fala-do-embuste-no-caso-pt?ref=HP_Grupo1_Rel
fogo posto,www.cmjornal.pt,2017,Fogo de Alvaiázere com frente em direção a Ferreira do Zêzere - Vídeos - Correio da Manhã,2017-08-12 20:50:49,https://arquivo.pt/noFrame/replay/20170812205049/http://www.cmjornal.pt/multimedia/videos/detalhe/fogo-de-alvaiazere-com-frente-em-direcao-a-ferreira-do-zezere
fogo posto,www.cmjornal.pt,2017,Burro vivo é dado de comer aos tigres em zoo - Mundo - Correio da Manhã,2017-06-07 21:58:37,https://arquivo.pt/noFrame/replay/20170607215837/http://www.cmjornal.pt/mundo/detalhe/burro-vivo-e-dado-de-comer-aos-tigres-em-zoo?ref=Lei%20da%20Transpar%C3%AAncia_BlocoTopoPagina
fogo posto,www.cmjornal.pt,2017,Burro vivo é dado de comer aos tigres em zoo - Mundo - Correio da Manhã,2017-06-07 22:45:53,https://arquivo.pt/noFrame/replay/20170607224553/http://www.cmjornal.pt/mundo/detalhe/burro-vivo-e-dado-de-comer-aos-tigres-em-zoo?ref=Contacte-nos_BlocoTopoPagina&act=0&est=Aberto
fogo posto,www.cmjornal.pt,2017,Acidente condiciona circulação na A1 em Vila Franca de Xira - Portugal - Correio da Manhã,2017-04-25 00:13:29,https://arquivo.pt/noFrame/replay/20170425001329/http://www.cmjornal.pt/portugal/detalhe/transito-acidente-condiciona-circulacao-na-a1-junto-a-vila-franca-de-xira-sentido-porto-lisboa?ref=Portugal_BlocoTopoPagina
fogo posto,www.cmjornal.pt,2017,Acidente condiciona circulação na A1 em Vila Franca de Xira - Portugal - Correio da Manhã,2017-04-25 00:13:49,https://arquivo.pt/noFrame/replay/20170425001349/http://www.cmjornal.pt/portugal/detalhe/transito-acidente-condiciona-circulacao-na-a1-junto-a-vila-franca-de-xira-sentido-porto-lisboa?ref=Portugal_BlocoTopoPagina&act=0&est=Aberto
fogo posto,www.cmjornal.pt,2017,Salzburgo bate Benfica e conquista UEFA Youth League - Cm ao Minuto - Correio da Manhã,2017-04-24 18:51:19,https://arquivo.pt/noFrame/replay/20170424185119/http://www.cmjornal.pt/cm-ao-minuto/detalhe/salzburgo-bate-benfica-e-conquista-uefa-youth-league?ref=HP_TickerCMAoMinuto&act=0&est=Aberto
fogo posto,www.cmjornal.pt,2017,Salzburgo bate Benfica e conquista UEFA Youth League - Cm ao Minuto - Correio da Manhã,2017-04-24 18:50:49,https://arquivo.pt/noFrame/replay/20170424185049/http://www.cmjornal.pt/cm-ao-minuto/detalhe/salzburgo-bate-benfica-e-conquista-uefa-youth-league?ref=HP_TickerCMAoMinuto
fogo posto,www.cmjornal.pt,2017,Ora zombie na caneca - José Diogo Quintela - Correio da Manhã,2017-07-25 22:04:42,https://arquivo.pt/noFrame/replay/20170725220442/http://www.cmjornal.pt/opiniao/colunistas/jose-diogo-quintela/detalhe/ora-zombie-na-caneca?ref=Contacte-nos_BlocoTopoPagina
fogo posto,www.cmjornal.pt,2017,Roman Abramovich e Darya Zhukova estão separados - Futebol - Correio da Manhã,2017-08-12 02:47:03,https://arquivo.pt/noFrame/replay/20170812024703/http://www.cmjornal.pt/cm-ao-minuto/detalhe/roman-abramovich-e-darya-zhukova-estao-separados
fogo posto,www.cmjornal.pt,2017,MAI envia para parlamento relatório de Xavier Viegas sobre Pedrógão - Cm ao Minuto - Correio da Manh,2017-12-07 20:19:21,https://arquivo.pt/noFrame/replay/20171207201921/http://www.cmjornal.pt/cm-ao-minuto/detalhe/pedrogao-grande-mai-envia-para-parlamento-relatorio-completo-de-xavier-viegas?ref=HP_Grupo1_Rel&act=0&est=Aberto
fogo posto,www.cmjornal.pt,2017,MAI envia para parlamento relatório de Xavier Viegas sobre Pedrógão - Cm ao Minuto - Correio da Manh,2017-12-07 20:19:11,https://arquivo.pt/noFrame/replay/20171207201911/http://www.cmjornal.pt/cm-ao-minuto/detalhe/pedrogao-grande-mai-envia-para-parlamento-relatorio-completo-de-xavier-viegas?ref=HP_Grupo1_Rel
fogo posto,www.cmjornal.pt,2017,Golos de Bas Dost dão a vitória ao Sporting em Braga - Futebol - Correio da Manhã,2017-04-30 19:01:08,https://arquivo.pt/noFrame/replay/20170430190108/http://www.cmjornal.pt/desporto/futebol/detalhe/zeegelaar-e-a-aposta-de-jesus-para-o-lado-esquerdo-conheca-os-onzes-de-braga-e-sporting?ref=HP_Grupo1
fogo posto,www.cmjornal.pt,2017,Golos de Bas Dost dão a vitória ao Sporting em Braga - Futebol - Correio da Manhã,2017-04-30 19:01:28,https://arquivo.pt/noFrame/replay/20170430190128/http://www.cmjornal.pt/desporto/futebol/detalhe/zeegelaar-e-a-aposta-de-jesus-para-o-lado-esquerdo-conheca-os-onzes-de-braga-e-sporting?ref=HP_Grupo1&act=0&est=Aberto
fogo posto,www.sapo.pt,2017,Fogo em Mortágua foi dominado - Economia — SAPO,2017-10-08 17:24:22,https://arquivo.pt/noFrame/replay/20171008172422/http://www.sapo.pt/noticias/economia/fogo-em-mortagua-foi-dominado_59da486762767e3b28ee3cd7
fogo posto,www.cmjornal.pt,2018,Fogo posto em gruta mata três - Mundo - Correio da Manhã,2018-01-27 05:27:20,https://arquivo.pt/noFrame/replay/20180127052720/http://www.cmjornal.pt/mundo/detalhe/fogo-posto-em-gruta-mata-tres
fogo posto,www.cmjornal.pt,2018,Incêndio em prédio devoluto na zona da Penha de França em Lisboa - Portugal - Correio da Manhã,2018-07-31 04:48:29,https://arquivo.pt/noFrame/replay/20180731044829/http://www.cmjornal.pt/portugal/detalhe/incendio-em-predio-devoluto-na-zona-da-penha-de-franca-em-lisboa
fogo posto,www.cmjornal.pt,2018,Incêndio em prédio devoluto na zona da Penha de França em Lisboa - Portugal - Correio da Manhã,2018-07-31 04:48:33,https://arquivo.pt/noFrame/replay/20180731044833/http://www.cmjornal.pt/portugal/detalhe/incendio-em-predio-devoluto-na-zona-da-penha-de-franca-em-lisboa?act=0&est=Aberto
fogo posto,www.cmjornal.pt,2018,Zidane acredita que Ronaldo vai continuar no Real Madrid - Futebol - Correio da Manhã,2018-01-19 02:12:56,https://arquivo.pt/noFrame/replay/20180119021256/http://www.cmjornal.pt/desporto/futebol/detalhe/zidane-acredita-que-ronaldo-vai-continuar-no-real-madrid?ref=futebol_outras
fogo posto,www.cmjornal.pt,2018,Alibaba transmite na China conteúdos da Disney - Cm ao Minuto - Correio da Manhã,2018-02-15 23:08:06,https://arquivo.pt/noFrame/replay/20180215230806/http://www.cmjornal.pt/cm-ao-minuto/detalhe/grupo-alibaba-vai-transmitir-na-china-conteudos-da-disney-atraves-da-plataforma-youku
eucalipto,www.publico.pt,2017,Zona Euro - PÚBLICO,2017-02-07 01:25:44,https://arquivo.pt/noFrame/replay/20170207012544/http://www.publico.pt/zona-euro
eucalipto,www.cmjornal.pt,2017,Fogo nas Caldas da Rainha combatido por 123 homens - Portugal - Correio da Manhã,2017-09-16 22:48:52,https://arquivo.pt/noFrame/replay/20170916224852/http://www.cmjornal.pt/portugal/detalhe/fogo-em-zona-de-eucalipto-nas-caldas-da-rainha-combatido-por-123-homens
eucalipto,www.cmjornal.pt,2017,Fogo nas Caldas da Rainha combatido por 123 homens,2017-09-16 20:06:11,https://arquivo.pt/noFrame/replay/20170916200611/http://www.cmjornal.pt/portugal/amp/fogo-em-zona-de-eucalipto-nas-caldas-da-rainha-combatido-por-123-homens
eucalipto,www.cmjornal.pt,2017,Bava e Granadeiro suspeitos de receberem 20 milhões cada um - Portugal - Correio da Manhã,2017-02-28 04:28:26,https://arquivo.pt/noFrame/replay/20170228042826/http://www.cmjornal.pt/portugal/detalhe/bolo-de-40-milhoes-para-zeinal-bava-e-granadeiro?ref=exclusivos_outras&act=0&est=Aberto
